"reefName","cotsPerTowMeanImput","cotsPerTowMedianImput","cotsPerTowMaxImput","x","y","area"
"U/N Reef (20-016b)",NaN,NaN,NaN,148.50799561,-20.08583832,375299.5806
"Middle Banks (11-222a)",0.0140692640692641,0,0.0952380952380952,143.50505066,-11.76433372,192548384.6
"U/N Reef (99-432)",NaN,NaN,NaN,143.90913391,-10.46963501,1002643.195
"U/N Reef (99-433)",NaN,NaN,NaN,142.16802979,-10.47296429,38675.50779
"U/N Reef (99-434)",NaN,NaN,NaN,143.13850403,-10.4736433,831514.9406
"U/N Reef (99-435)",NaN,NaN,NaN,143.55560303,-10.47472191,1291284.564
"Au-Masig Reef (99-436)",NaN,NaN,NaN,143.29127502,-10.47605515,13782350.28
"U/N Reef (99-437)",NaN,NaN,NaN,143.90736389,-10.47798824,2692732.001
"U/N Reef (99-438)",NaN,NaN,NaN,142.25961304,-10.47799015,75637.68105
"Alert Patches (99-439)",NaN,NaN,NaN,142.35360718,-10.4849968,4151164.106
"U/N Reef (99-440)",NaN,NaN,NaN,143.67175293,-10.4850235,2523395.809
"U/N Reef (99-441)",NaN,NaN,NaN,142.20567322,-10.48509693,20494082.48
"U/N Reef (99-442)",NaN,NaN,NaN,143.91708374,-10.49137115,3824831.179
"U/N Reef (99-443)",NaN,NaN,NaN,142.24971008,-10.49406433,249218.1403
"U/N Reef (99-444)",NaN,NaN,NaN,143.47929382,-10.4951334,4752892.596
"U/N Reef (99-445)",NaN,NaN,NaN,142.44638062,-10.49740696,662578.8025
"U/N Reef (99-446)",NaN,NaN,NaN,143.72596741,-10.49639702,4431475.924
"U/N Reef (99-447)",NaN,NaN,NaN,143.41654968,-10.50092697,6258152.039
"U/N Reef (99-448)",NaN,NaN,NaN,143.89033508,-10.50344563,991468.7749
"U/N Reef (99-449)",NaN,NaN,NaN,142.17643738,-10.51048851,24011.56224
"U/N Reef (99-450)",NaN,NaN,NaN,142.29524231,-10.51238918,704578.3178
"U/N Reef (99-451)",NaN,NaN,NaN,142.17478943,-10.51396465,32444.28387
"U/N Reef (99-452)",NaN,NaN,NaN,142.21864319,-10.51411247,84690.85807
"Reeves Shoal (99-453)",NaN,NaN,NaN,142.44544983,-10.52763081,136234.0649
"Bungaree Shoals (No 1) (99-455a)",NaN,NaN,NaN,142.61761475,-10.51681709,945440.2243
"Bungaree Shoals (No 2) (99-455b)",NaN,NaN,NaN,142.60820007,-10.53341198,837969.5898
"Bungaree Shoals (No 3) (99-455c)",NaN,NaN,NaN,142.59187317,-10.5338068,764977.1409
"U/N Reef (99-456)",NaN,NaN,NaN,143.91650391,-10.51833916,9460281.201
"U/N Reef (99-457)",NaN,NaN,NaN,143.10527039,-10.52569485,3843757.884
"U/N Reef (99-458a)",NaN,NaN,NaN,142.30522156,-10.53689861,6041973.846
"U/N Reef (99-458b)",NaN,NaN,NaN,142.29649353,-10.52021313,2132840.442
"U/N Reef (99-459)",NaN,NaN,NaN,142.27232361,-10.52807617,105787.3055
"U/N Reef (99-460)",NaN,NaN,NaN,143.89248657,-10.53761864,117082.323
"Wap Reef (99-461)",NaN,NaN,NaN,143.35455322,-10.53966808,6694607.179
"Wilson Island Reef (23-050)",0.0227573313556441,0.0119047619047619,0.0869565217391304,151.89030457,-23.29052353,47188198.74
"Wreck Island Reef (23-051)",0,0,0,151.96539307,-23.33036804,10816970.26
"U/N Reef (24-003)",NaN,NaN,NaN,151.73551941,-24.00552177,1076148.19
"Red Rocks Reef (24-006)",NaN,NaN,NaN,151.95077515,-24.26165771,737377.1496
"Delcomyn Reef (22-082)",NaN,NaN,NaN,150.76344299,-22.44829369,98380.05868
"Entrance Island Reef (22-083)",NaN,NaN,NaN,150.77381897,-22.47928238,192363.6995
"U/N Reef (22-084)",0.593348869481274,0,3.33766233766234,152.46496582,-21.99973488,1518669.479
"U/N Reef (22-085)",2.72997222101022,0.0256410256410256,13.453488372093,152.34616089,-22.01666451,4336902.435
"Wilson Reef (22-086)",NaN,NaN,NaN,152.44837952,-22.01743889,3088348.927
"Earl Banks (22-167)",NaN,NaN,NaN,150.40493774,-22.32661629,2036363.435
"Heron Reef (23-052a)",0.027614232264025,0.0305298308967713,0.050682261208577,151.97113037,-23.44615173,63183100.95
"U/N Reef (23-052b)",NaN,NaN,NaN,151.99363708,-23.47618866,137962.0131
"Wistari Reef (23-053)",0.000459558823529412,0,0.00367647058823529,151.87670898,-23.46987534,37097610.74
"Lady Elliot Island Reef (24-008)",0.0139261784984559,0.0159272558786053,0.0235294117647059,152.71542358,-24.11328316,2535900.429
"Herald Patches (No 1) (24-009a)",NaN,NaN,NaN,152.66725159,-24.20955276,14898890.18
"Herald Patches (No 2) (24-009b)",NaN,NaN,NaN,152.74205017,-24.20573807,2195048.013
"Herald Patches (No 3) (24-009c)",NaN,NaN,NaN,152.75134277,-24.21541977,2820988.082
"U/N Reef (24-010)",NaN,NaN,NaN,153.10368347,-24.38815498,16782699.89
"Porpoise Shoal (24-011)",NaN,NaN,NaN,153.14909363,-24.64278793,2539416.487
"Long Shoal (24-012)",NaN,NaN,NaN,153.12510681,-24.52519226,20346414.6
"U/N Reef (22-087)",NaN,NaN,NaN,152.27824402,-22.02036667,5996058.864
"U/N Reef (22-088a)",0.497550302290945,0,3.67434210526316,152.15774536,-22.02577591,16585889.85
"U/N Reef (22-088b)",NaN,NaN,NaN,152.13975525,-22.01519012,166533.2918
"U/N Reef (22-089)",NaN,NaN,NaN,152.07344055,-22.03321266,880967.3369
"U/N Reef (22-816)",NaN,NaN,NaN,152.47396851,-22.17310524,627701.1073
"U/N Reef (22-817)",NaN,NaN,NaN,152.49728394,-22.23873711,1831306.857
"Sykes Reef (23-054)",0.0992232353803483,0.046218487394958,0.379310344827586,152.03375244,-23.43322182,18800800
"One Tree Island Reef (23-055a)",0.0600105327471667,0,1.24242424242424,152.06114197,-23.4956665,28607035.58
"U/N Reef (23-055b)",NaN,NaN,NaN,152.04714966,-23.47586441,67806.22834
"U/N Reef (23-055c)",NaN,NaN,NaN,152.07925415,-23.47324371,58604.76698
"Rundle Reef (23-056)",NaN,NaN,NaN,151.27566528,-23.53397751,3166930.791
"Chesterman Reef (22-090)",NaN,NaN,NaN,152.42874146,-22.04010582,9857639.415
"U/N Reef (22-091)",NaN,NaN,NaN,152.33093262,-22.05775452,1052769.649
"U/N Reef (22-092)",NaN,NaN,NaN,152.47737122,-22.07732201,2628968.794
"Abrahams Reef (22-093)",NaN,NaN,NaN,152.48748779,-22.10082817,13137217.48
"Herald No 1 (22-094)",NaN,NaN,NaN,152.25547791,-22.09478951,3195465.054
"U/N Reef (22-818)",NaN,NaN,NaN,152.53590393,-22.19950676,59089.93397
"U/N Reef (22-819)",NaN,NaN,NaN,152.54141235,-22.21436882,114148.4436
"U/N Reef (22-820)",NaN,NaN,NaN,152.55342102,-22.2181778,139163.5031
"U/N Reef (22-821)",NaN,NaN,NaN,152.58311462,-22.23521042,959326.5425
"U/N Reef (22-822)",NaN,NaN,NaN,152.57028198,-22.2753582,2404745.715
"U/N Reef (22-823)",NaN,NaN,NaN,152.62332153,-22.27673149,751370.027
"U/N Reef (22-824)",NaN,NaN,NaN,152.64994812,-22.2139225,622400.4159
"U/N Reef (22-825)",NaN,NaN,NaN,152.66448975,-22.22339821,501330.2934
"U/N Reef (22-826)",NaN,NaN,NaN,152.67611694,-22.21496773,156971.5381
"U/N Reef (22-827)",NaN,NaN,NaN,152.70806885,-22.25904655,783000.3188
"Bass Shoals (23-057)",NaN,NaN,NaN,151.27149963,-23.55726433,772244.8726
"Keppel Rocks Reef (23-058)",NaN,NaN,NaN,151.04977417,-23.43000603,259627.9792
"Curtis Island Reef (No 1) (23-059a)",NaN,NaN,NaN,151.02030945,-23.45039749,250371.843
"Curtis Island Reef (No 2) (23-059b)",NaN,NaN,NaN,151.06239319,-23.44907761,429424.363
"Curtis Island Reef (No 3) (23-059c)",NaN,NaN,NaN,151.28105164,-23.67568588,1669665.302
"U/N Reef (22-095)",NaN,NaN,NaN,152.36013794,-22.10380173,2395770.72
"U/N Reef (22-096)",NaN,NaN,NaN,152.28662109,-22.10918236,897829.8681
"U/N Reef (22-097)",NaN,NaN,NaN,152.44947815,-22.16904068,3666346.928
"U/N Reef (22-098)",NaN,NaN,NaN,152.49511719,-22.20027733,8231026.476
"U/N Reef (22-828)",NaN,NaN,NaN,152.28701782,-22.00428391,263017.7516
"U/N Reef (22-829)",NaN,NaN,NaN,152.29925537,-22.07191658,448059.5571
"U/N Reef (22-830)",NaN,NaN,NaN,152.31393433,-22.12415504,871995.4717
"U/N Reef (22-831)",NaN,NaN,NaN,152.34751892,-22.13559914,909675.9797
"U/N Reef (22-832)",NaN,NaN,NaN,152.33248901,-22.08049202,798005.4327
"U/N Reef (22-833)",NaN,NaN,NaN,152.36924744,-22.12428284,90997.81587
"U/N Reef (22-834)",NaN,NaN,NaN,152.37477112,-22.06201363,4098579.001
"U/N Reef (22-835)",NaN,NaN,NaN,152.37631226,-22.09375,128741.1466
"U/N Reef (22-836)",NaN,NaN,NaN,152.40299988,-22.05840492,124638.1277
"U/N Reef (22-837)",NaN,NaN,NaN,152.4098053,-22.05709076,58253.01268
"U/N Reef (22-838)",NaN,NaN,NaN,152.40068054,-22.13669395,938654.6594
"Curtis Island Reef (No 4) (23-059d)",NaN,NaN,NaN,151.30781555,-23.748106,1603560.33
"Rat Reef (23-060)",NaN,NaN,NaN,151.31787109,-23.76475906,158757.1619
"North Point Reef (Facing Island Reef) (23-061a)",NaN,NaN,NaN,151.33428955,-23.75416183,583141.2151
"Facing Island Reef (No 2) (23-061b)",NaN,NaN,NaN,151.32672119,-23.76521111,308115.2792
"Pearl Ledge (Facing Island Reef No 3) (23-061c)",NaN,NaN,NaN,151.36373901,-23.8014431,1044322.278
"Facing Island Reef (No 4) (23-061d)",NaN,NaN,NaN,151.38169861,-23.83031845,512713.8097
"Alnwick Reef (22-031)",NaN,NaN,NaN,150.38522339,-22.01322174,250711.2085
"Hexham Reef (22-032)",NaN,NaN,NaN,150.36723328,-22.01821327,565009.0099
"Danger Reef (22-033)",NaN,NaN,NaN,150.1618042,-22.00987434,121277.7587
"Hackie Reef (22-099)",NaN,NaN,NaN,152.41433716,-22.26186752,25525175.7
"U/N Reef (22-100)",NaN,NaN,NaN,152.50312805,-22.299366,4000152.077
"U/N Reef (22-101)",NaN,NaN,NaN,152.62712097,-22.0028801,6099118.6
"U/N Reef (22-839)",NaN,NaN,NaN,152.47848511,-22.05398941,2643259.318
"U/N Reef (22-840)",NaN,NaN,NaN,152.49977112,-22.07751846,1232079.84
"U/N Reef (22-841)",NaN,NaN,NaN,152.51834106,-22.02001953,2249012.204
"U/N Reef (22-842)",NaN,NaN,NaN,152.54067993,-22.0200386,103501.3576
"U/N Reef (22-843)",NaN,NaN,NaN,152.54393005,-22.00943756,104482.192
"U/N Reef (22-844)",NaN,NaN,NaN,152.55215454,-22.01573753,73607.48626
"U/N Reef (22-845)",NaN,NaN,NaN,152.56410217,-22.08251953,208080.7377
"U/N Reef (22-846)",NaN,NaN,NaN,152.5716095,-22.11337662,73288.57868
"U/N Reef (22-848)",NaN,NaN,NaN,152.65489197,-22.04643059,328335.7628
"U/N Reef (22-849)",NaN,NaN,NaN,152.70336914,-22.11214066,182767.5917
"East Point Ledge (Facing Island Reef) (23-061e)",NaN,NaN,NaN,151.39326477,-23.85713768,703491.4855
"Facing Island Reef (No 6) (23-061f)",NaN,NaN,NaN,151.378479,-23.87968254,668131.4621
"Manning Reef (23-062)",NaN,NaN,NaN,151.35610962,-23.85565186,392663.5711
"Sable Chief Rocks Reef (23-064)",NaN,NaN,NaN,151.38822937,-23.81376076,47283.57584
"East Banks (East) (23-065a)",NaN,NaN,NaN,151.39343262,-23.90062332,245216.9285
"East Banks (West) (23-065b)",NaN,NaN,NaN,151.41526794,-23.89655304,292957.534
"Curtis Rock Reef (23-066)",NaN,NaN,NaN,151.48129272,-23.93275642,44178.24607
"Seal Rocks Reef (No 1) (23-067a)",NaN,NaN,NaN,151.4941864,-23.95011902,455483.7035
"Seal Rocks Reef (No 2) (23-067b)",NaN,NaN,NaN,151.48506165,-23.96214294,1804657.673
"Seal Rocks Reef (No 3) (23-067c)",NaN,NaN,NaN,151.48217773,-23.97415543,348897.8161
"Otterbourne Reef (22-034)",NaN,NaN,NaN,150.28771973,-22.02418709,429348.0717
"Two Round Rocks Reef (22-035)",NaN,NaN,NaN,150.09788513,-22.03081703,602807.1229
"Steep Reef (22-036)",NaN,NaN,NaN,150.4506073,-22.03599739,264416.6653
"Low Island Reef (22-037)",NaN,NaN,NaN,150.09828186,-22.04639244,79281.60781
"Clara Island Reef (22-038)",NaN,NaN,NaN,150.22903442,-22.30719376,140183.9781
"Chinaman Reef (22-102)",2.11522058151594,0.075,37.2222222222222,152.65826416,-22.0051918,3378785.85
"Half Moon Reef (22-103)",NaN,NaN,NaN,152.72612,-22.01127243,3828180.003
"Horseshoe Reef (No 1) (22-104a)",2.1478227176412,0.44047619047619,15.6533333333333,152.58039856,-22.04248619,21146715.1
"Horseshoe Reef (No 2) (22-104b)",NaN,NaN,NaN,152.56454468,-22.0443325,1366030.495
"Horseshoe Reef (No 3) (22-104c)",NaN,NaN,NaN,152.57243347,-22.05807686,285997.4361
"U/N Reef (22-850)",NaN,NaN,NaN,152.70979309,-22.00790977,118167.3869
"U/N Reef (22-851)",NaN,NaN,NaN,152.74041748,-22.03745079,853522.4707
"Conical Rocks Reef (23-001)",NaN,NaN,NaN,150.8769989,-23.03621864,575971.6465
"Corroboree (Te-ri-mul) Reef (23-002)",NaN,NaN,NaN,150.87962341,-23.04696274,1118909.965
"Erskine Reef (23-068)",0.00092678405931418,0,0.0120481927710843,151.77363586,-23.50185394,5023866.482
"Mast Head Reef (23-069)",0,0,0,151.72671509,-23.52691841,37918589.59
"Irving Reef (23-070)",NaN,NaN,NaN,151.62731934,-23.53884888,21163476.75
"Donovan Shoal (22-040)",NaN,NaN,NaN,150.27516174,-22.15557671,2159554.118
"North Rock Reef (22-041)",NaN,NaN,NaN,150.35597229,-22.17988205,156521.0963
"Mumford Reef (22-042)",NaN,NaN,NaN,150.36090088,-22.19195747,1552521.798
"White Rocks Reef (22-043)",NaN,NaN,NaN,150.25120544,-22.20283699,406787.6937
"Ten Pin Reef (22-044)",NaN,NaN,NaN,150.35214233,-22.20464134,1307319.802
"Holt Island Reef (22-045)",NaN,NaN,NaN,150.37442017,-22.20710564,668193.6377
"U/N Reef (22-105)",NaN,NaN,NaN,152.50454712,-22.05869484,2709961.659
"U/N Reef (22-106)",NaN,NaN,NaN,152.73783875,-22.05660439,1345798.654
"U/N Reef (22-107)",NaN,NaN,NaN,152.77597046,-22.05346489,162742.531
"Ron Isbel Reef (22-108)",NaN,NaN,NaN,152.63096619,-22.06573105,5305050.553
"Sanctuary Reef (22-109)",0.690730335806638,0.385964912280702,2.92517006802721,152.67567444,-22.06676674,7831692.228
"U/N Reef (22-110)",0.536111111111111,0.125,1.55555555555556,152.59646606,-22.06586647,669306.2857
"U/N Reef (22-111)",NaN,NaN,NaN,152.52206421,-22.07334137,1741175.277
"U/N Reef (22-112)",1.01025641025641,0.230769230769231,3.30769230769231,152.59587097,-22.08454323,1318499.231
"North Keppel (Ko-no-mie) Island Reef (No 1) (23-004a)",NaN,NaN,NaN,150.90046692,-23.06347847,1714271.486
"North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b)",NaN,NaN,NaN,150.89289856,-23.08244133,1322242.359
"Pumpkin Reef (23-005)",NaN,NaN,NaN,150.89866638,-23.09467316,210154.5499
"Square Rocks Reef (23-006)",NaN,NaN,NaN,150.88470459,-23.09677124,433009.246
"Sloping Reef (23-007)",NaN,NaN,NaN,150.89718628,-23.09815407,237850.0184
"Polmaise Reef (23-071)",NaN,NaN,NaN,151.67791748,-23.55586243,25324592.85
"Rock Cod Shoal (23-072)",NaN,NaN,NaN,151.61776733,-23.67429924,25620549.27
"U/N Reef (23-074a)",NaN,NaN,NaN,151.62489319,-23.97248268,298472.396
"U/N Reef (23-074b)",NaN,NaN,NaN,151.644104,-23.97548866,493325.0491
"U/N Reef (23-074c)",NaN,NaN,NaN,151.65745544,-23.98127174,314877.0105
"U/N Reef (23-074d)",NaN,NaN,NaN,151.67492676,-23.9881897,539928.9749
"U/N Reef (22-046)",NaN,NaN,NaN,150.37095642,-22.21692276,490470.5484
"Ripple Island Reef (No 1) (22-047a)",NaN,NaN,NaN,150.4389801,-22.20445824,575243.5013
"Ripple Island Reef (No 2) (22-047b)",NaN,NaN,NaN,150.42280579,-22.21774101,806741.1352
"Ripple Island Reef (No 3) (22-047c)",NaN,NaN,NaN,150.43809509,-22.2144146,105279.7627
"Harrison Reef (22-048)",NaN,NaN,NaN,150.41181946,-22.21735001,585045.6082
"U/N Reef (22-113)",7.26015067862894,0.0434782608695652,35.7916666666667,152.64712524,-22.09456444,1728330.225
"U/N Reef (22-114)",0.672587719298246,0.333333333333333,1.73684210526316,152.62452698,-22.10386276,1212320.191
"U/N Reef (22-115)",NaN,NaN,NaN,152.53358459,-22.10583496,4982888.981
"Hook Reef (22-116)",NaN,NaN,NaN,152.74171448,-22.09586525,4534754.748
"U/N Reef (22-117)",3.00719280719281,0.0909090909090909,14.7142857142857,152.60931396,-22.12369537,1450629.644
"U/N Reef (22-118)",3.23020186335404,0,16.4375,152.62887573,-22.12538719,2824314.699
"U/N Reef (22-119)",NaN,NaN,NaN,152.67634583,-22.12095451,935235.5477
"U/N Reef (22-120)",NaN,NaN,NaN,152.80116272,-22.11499977,113886.5048
"Man And Wife (Ban-ka-boo-la-re) Rocks Reef (23-008)",NaN,NaN,NaN,150.9916687,-23.11747551,56644.80698
"Miall (Ma-ma-lon-bi) Reef (23-009)",NaN,NaN,NaN,150.90542603,-23.14964104,820221.0075
"Middle (Ba-la-ba) Island Reef (23-010)",NaN,NaN,NaN,150.91575623,-23.16776657,671987.2691
"Bluff Rock Reef (23-011)",NaN,NaN,NaN,150.80419922,-23.17276382,49346.98054
"Great Keppel (Wop-pa) Island Reef (No 1) (23-012a)",NaN,NaN,NaN,150.95765686,-23.15748978,910663.7945
"Lamont Reef (23-076)",0.123832157320818,0.0871110899026532,0.357142857142857,152.0274353,-23.59870148,15245565.06
"Fitzroy Reef (23-077)",0.0890635982557845,0.0262582056892779,0.5,152.14743042,-23.63306427,36684358.83
"Lingham Reef (22-049)",NaN,NaN,NaN,150.27001953,-22.22875595,1660217.948
"Turn Shoal (22-050)",NaN,NaN,NaN,150.23266602,-22.20960617,197382.0662
"Collins Reef (22-052)",NaN,NaN,NaN,150.30755615,-22.23665047,5832344.16
"Sinker Reef (22-121)",NaN,NaN,NaN,152.74615479,-22.11695099,1616893.932
"Junior Reef (22-122)",NaN,NaN,NaN,152.53179932,-22.1481514,5089350.98
"U/N Reef (22-123)",NaN,NaN,NaN,152.59759521,-22.14977264,5308845.103
"Taiwan Reef (22-124)",NaN,NaN,NaN,152.76055908,-22.15019226,4880055.011
"U/N Reef (22-125)",NaN,NaN,NaN,152.55300903,-22.15541458,1436227.613
"U/N Reef (22-126)",NaN,NaN,NaN,152.65249634,-22.16170502,5027508.976
"Great Keppel (Wop-pa) Island Reef (No 2) (23-012b)",NaN,NaN,NaN,150.97557068,-23.1511116,882267.947
"Great Keppel (Wop-pa) Island Reef (No 3) (23-012c)",NaN,NaN,NaN,150.98612976,-23.17248726,1476359.707
"Great Keppel (Wop-pa) Island Reef (No 4) (23-012d)",NaN,NaN,NaN,150.96603394,-23.18922997,517887.392
"Great Keppel (Wop-pa) Island Reef (No 5) (23-012e)",NaN,NaN,NaN,150.93466187,-23.18856049,613233.4117
"Llewellyn Reef (23-078)",0.0378018119768918,0.0242718446601942,0.148148148148148,152.18093872,-23.69460678,22714312.01
"Boult Reef (23-079)",0.0585409289142693,0.024390243902439,0.538461538461538,152.27194214,-23.75748634,10088265.21
"Hoskyn Islands Reef (23-080)",0.0129291061190596,0,0.111111111111111,152.28726196,-23.8077755,8848838.091
"Leicester Island Reef (No 1) (22-053a)",NaN,NaN,NaN,150.43449402,-22.24900055,4769258.088
"Leicester Island Reef (No 2) (22-053b)",NaN,NaN,NaN,150.41915894,-22.29171562,512928.2559
"Cape Island Reef (22-054)",NaN,NaN,NaN,150.47409058,-22.20664406,189910.0901
"White Shoal (22-055)",NaN,NaN,NaN,150.28445435,-22.19483948,485568.1229
"U/N Reef (22-127)",NaN,NaN,NaN,152.52345276,-22.1792717,2360670.877
"U/N Reef (22-128)",NaN,NaN,NaN,152.60446167,-22.18705177,3132169.348
"U/N Reef (22-129)",NaN,NaN,NaN,152.62690735,-22.18472099,5184423.476
"Gater Reef (22-130)",NaN,NaN,NaN,152.69818115,-22.17048645,25855906.95
"Sunray Reef (22-131)",NaN,NaN,NaN,152.76132202,-22.18341255,2519214.789
"Halfway Island Reef (23-014)",NaN,NaN,NaN,150.96990967,-23.20013618,295390.478
"Humpy (Bur-ye-Bur-ye) Reef (23-016)",NaN,NaN,NaN,150.96768188,-23.21115875,433393.4239
"Pelican Island Reef (23-017)",NaN,NaN,NaN,150.87335205,-23.24311829,910905.6999
"U/N Reef (23-018)",NaN,NaN,NaN,150.79826355,-23.17797852,629974.1709
"Fairfax Islands Reef (23-081)",0.194488022313606,0.0203318995759739,1.16216216216216,152.36096191,-23.86657143,13046448.13
"Osborn Reef (22-056)",NaN,NaN,NaN,150.2288208,-22.28556442,542948.102
"Blind Reef (22-057)",NaN,NaN,NaN,150.29214478,-22.28166962,340908.9308
"Master Rocks Reef (22-058)",NaN,NaN,NaN,150.28393555,-22.33703995,73584.42168
"Edward Island Reef (22-060)",NaN,NaN,NaN,150.30178833,-22.30827332,82233.70325
"Sun Reef (22-061)",NaN,NaN,NaN,150.23995972,-22.30942726,75850.40009
"U/N Reef (22-132)",NaN,NaN,NaN,152.55490112,-22.20296288,2994247.061
"Sandshoe Reef (22-133)",NaN,NaN,NaN,152.75704956,-22.20902634,6414884.109
"U/N Reef (22-134)",NaN,NaN,NaN,152.6186676,-22.22284508,1731638.957
"U/N Reef (22-135)",NaN,NaN,NaN,152.5274353,-22.24028587,1944118.258
"U/N Reef (22-136)",NaN,NaN,NaN,152.65368652,-22.24532127,1734700.556
"Wedge Island Reef (23-019)",NaN,NaN,NaN,150.88639832,-23.27748299,1193685.427
"Mother Macgregor Reef (23-020)",NaN,NaN,NaN,150.8263092,-23.2846508,784655.3317
"Round Rock Reef (23-022)",NaN,NaN,NaN,150.83045959,-23.30085564,276510.7307
"Divided Reef (23-023)",NaN,NaN,NaN,150.92222595,-23.30302429,878972.3546
"Flat Rock Reef (23-024)",NaN,NaN,NaN,150.84863281,-23.3140049,109213.4071
"Split Rock Reef (23-025)",NaN,NaN,NaN,150.92990112,-23.33209991,24122.07081
"Lady Musgrave Reef (23-082a)",0.0621932823115194,0.0166666666666667,0.397058823529412,152.38720703,-23.90178299,29521753.43
"U/N Reef (23-082b)",NaN,NaN,NaN,152.39678955,-23.92109871,58432.79077
"U/N Reef (23-083a)",NaN,NaN,NaN,150.81585693,-23.22341156,557107.842
"U/N Reef (23-083b)",NaN,NaN,NaN,150.82507324,-23.23466301,373673.3664
"Farmers Reef (23-084)",NaN,NaN,NaN,151.31813049,-23.77182007,62392.24027
"Turtle Island Reef (23-085)",NaN,NaN,NaN,151.26489258,-23.79853249,203500.9885
"Swan Reef (22-062)",NaN,NaN,NaN,150.20462036,-22.32010651,287132.9988
"Marquis Reef (22-063)",NaN,NaN,NaN,150.45228577,-22.30839729,3484304.451
"Bay Island Reef (22-064)",NaN,NaN,NaN,150.31370544,-22.32761955,108698.2406
"Round Rock Ledges (22-065)",NaN,NaN,NaN,150.45906067,-22.35005379,1601307.343
"U/N Reef (22-137)",NaN,NaN,NaN,152.68218994,-22.24365234,969445.6818
"U/N Reef (22-138)",NaN,NaN,NaN,152.56083679,-22.25679016,2805171.089
"U/N Reef (22-139)",NaN,NaN,NaN,152.60469055,-22.26438522,6325865.994
"Sweetlip Reef (22-140)",NaN,NaN,NaN,152.73731995,-22.27070427,21807939.55
"Dicks Reef (22-141)",0.315086276005816,0.0689655172413793,1.6969696969697,152.66279602,-22.30785561,5124925.997
"Peak Reef (23-026)",NaN,NaN,NaN,150.93766785,-23.3489666,1189729.463
"Arch Reef (23-027)",NaN,NaN,NaN,150.94316101,-23.3606739,26598.86143
"Girt Reef (23-028)",NaN,NaN,NaN,150.81385803,-23.35746956,876213.0047
"Quartz Reef (23-029)",NaN,NaN,NaN,150.85803223,-23.42201424,19110.88952
"The Child Reef (23-030)",NaN,NaN,NaN,151.08505249,-23.15463829,105138.1056
"Bushy Island Reef (23-086)",NaN,NaN,NaN,151.33810425,-23.83421516,20975.1372
"U/N Reef (23-087)",NaN,NaN,NaN,151.59544373,-23.42732811,2552062.652
"U/N Reef (23-088a)",NaN,NaN,NaN,151.8163147,-23.49989891,1013832.802
"U/N Reef (23-088b)",NaN,NaN,NaN,151.81655884,-23.50948524,365346.3729
"U/N Reef (23-089)",NaN,NaN,NaN,152.08717346,-23.6794548,1089989.709
"Stuart Shoal (23-090)",NaN,NaN,NaN,152.46458435,-23.87102699,660427.8881
"Connor Rock Reef (22-066)",NaN,NaN,NaN,150.32759094,-22.35583687,350749.1318
"Akens Reef (22-067)",NaN,NaN,NaN,150.26795959,-22.35756111,1160370.025
"U/N Reef (22-068)",NaN,NaN,NaN,150.33862305,-22.43372345,1080281.531
"Tweed Reef (22-069)",NaN,NaN,NaN,150.64506531,-22.00650597,317201.6798
"U/N Reef (22-142)",NaN,NaN,NaN,152.73651123,-22.29887009,881460.7396
"U/N Reef (22-143)",1.85041694578676,0.0149253731343284,11.2658227848101,152.72900391,-22.32504654,8495924.395
"U/N Reef (22-144)",0.803526821297625,0.110975609756098,6.76470588235294,152.68025208,-22.33198547,4812431.534
"Hixson Cay Reef (22-145)",NaN,NaN,NaN,152.73062134,-22.34350204,1308157.314
"Twins Reef (West) (22-146a)",NaN,NaN,NaN,152.54454041,-22.3670311,7318108.976
"Twins Reef (East) (22-146b)",NaN,NaN,NaN,152.56051636,-22.37986755,2655245.457
"Barren (A-rum-mi) (First Lump) Reef (No 1) (23-031a)",NaN,NaN,NaN,151.07069397,-23.16266632,80933.15284
"Barren (A-rum-mi) (First Lump) Reef (No 2) (23-031b)",NaN,NaN,NaN,151.07897949,-23.16329956,101316.0681
"Egg Reef (23-033)",NaN,NaN,NaN,151.10040283,-23.19775391,135640.7637
"Lisa Jane Shoals (23-034)",NaN,NaN,NaN,151.08569336,-23.29105759,596677.2278
"Jabiru Shoals (23-035)",NaN,NaN,NaN,151.06906128,-23.34667397,3894889.829
"Hummocky Reef (23-036)",NaN,NaN,NaN,151.15414429,-23.4000721,593704.9646
"Rothbury Reef (22-070)",NaN,NaN,NaN,150.64956665,-22.02905846,530869.4235
"Cheviot Reef (22-071)",NaN,NaN,NaN,150.67242432,-22.08842659,481316.0441
"Raynham Reef (22-073)",NaN,NaN,NaN,150.540802,-22.2659111,145313.447
"Pelican Rock Reef (22-074)",NaN,NaN,NaN,150.25891113,-22.34176254,391104.6097
"U/N Reef (22-147a)",NaN,NaN,NaN,152.70628357,-22.36080551,2993877.058
"South Hixson Reef (22-147b)",NaN,NaN,NaN,152.71989441,-22.35609627,1947961.218
