modelNameMod2,filePathMod2,hydroModelMod2,settlementRadiusMod2,precompPeriodMod2,dateMod2,spawningSeasonMod2,yearMod2,monthDayMod2,mod1IndMod2,mod2IndMod2,dayMod2,spawningSeasonYearMod2
conMat_GBRLDp_1km_compSurvTc12_20221221,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20221221.mat,GBRLDp,1,12,20221221,2022-23,2022,1221,1154,1154,21,2022
conMat_GBRLDp_1km_compSurvTc12_20221228,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20221228.mat,GBRLDp,1,12,20221228,2022-23,2022,1228,1155,1155,28,2022
conMat_GBRLDp_1km_compSurvTc12_20230101,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20230101.mat,GBRLDp,1,12,20230101,2022-23,2023,0101,1156,1156,32,2022
conMat_GBRLDp_1km_compSurvTc12_20230107,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20230107.mat,GBRLDp,1,12,20230107,2022-23,2023,0107,1157,1157,38,2022
conMat_GBRLDp_1km_compSurvTc12_20230114,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20230114.mat,GBRLDp,1,12,20230114,2022-23,2023,0114,1158,1158,45,2022
conMat_GBRLDp_1km_compSurvTc12_20230121,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20230121.mat,GBRLDp,1,12,20230121,2022-23,2023,0121,1159,1159,52,2022
conMat_GBRLDp_1km_compSurvTc12_20230128,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc12/conMat_GBRLDp_1km_compSurvTc12_20230128.mat,GBRLDp,1,12,20230128,2022-23,2023,0128,1160,1160,59,2022
conMat_GBRLDp_1km_compSurvTc15_20221201,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20221201.mat,GBRLDp,1,15,20221201,2022-23,2022,1201,1161,1161,1,2022
conMat_GBRLDp_1km_compSurvTc15_20221207,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20221207.mat,GBRLDp,1,15,20221207,2022-23,2022,1207,1162,1162,7,2022
conMat_GBRLDp_1km_compSurvTc15_20221214,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20221214.mat,GBRLDp,1,15,20221214,2022-23,2022,1214,1163,1163,14,2022
conMat_GBRLDp_1km_compSurvTc15_20221221,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20221221.mat,GBRLDp,1,15,20221221,2022-23,2022,1221,1164,1164,21,2022
conMat_GBRLDp_1km_compSurvTc15_20221228,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20221228.mat,GBRLDp,1,15,20221228,2022-23,2022,1228,1165,1165,28,2022
conMat_GBRLDp_1km_compSurvTc15_20230101,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20230101.mat,GBRLDp,1,15,20230101,2022-23,2023,0101,1166,1166,32,2022
conMat_GBRLDp_1km_compSurvTc15_20230107,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20230107.mat,GBRLDp,1,15,20230107,2022-23,2023,0107,1167,1167,38,2022
conMat_GBRLDp_1km_compSurvTc15_20230114,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20230114.mat,GBRLDp,1,15,20230114,2022-23,2023,0114,1168,1168,45,2022
conMat_GBRLDp_1km_compSurvTc15_20230121,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20230121.mat,GBRLDp,1,15,20230121,2022-23,2023,0121,1169,1169,52,2022
conMat_GBRLDp_1km_compSurvTc15_20230128,../Data/connectivityMats/GBRLDp/enlargeDist1km/compSurvTc15/conMat_GBRLDp_1km_compSurvTc15_20230128.mat,GBRLDp,1,15,20230128,2022-23,2023,0128,1170,1170,59,2022
conMat_GBRLDp_1p5km_compSurvTc9_20221201,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20221201.mat,GBRLDp,1.5,9,20221201,2022-23,2022,1201,1171,1171,1,2022
conMat_GBRLDp_1p5km_compSurvTc9_20221207,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20221207.mat,GBRLDp,1.5,9,20221207,2022-23,2022,1207,1172,1172,7,2022
conMat_GBRLDp_1p5km_compSurvTc9_20221214,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20221214.mat,GBRLDp,1.5,9,20221214,2022-23,2022,1214,1173,1173,14,2022
conMat_GBRLDp_1p5km_compSurvTc9_20221221,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20221221.mat,GBRLDp,1.5,9,20221221,2022-23,2022,1221,1174,1174,21,2022
conMat_GBRLDp_1p5km_compSurvTc9_20221228,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20221228.mat,GBRLDp,1.5,9,20221228,2022-23,2022,1228,1175,1175,28,2022
conMat_GBRLDp_1p5km_compSurvTc9_20230101,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20230101.mat,GBRLDp,1.5,9,20230101,2022-23,2023,0101,1176,1176,32,2022
conMat_GBRLDp_1p5km_compSurvTc9_20230107,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20230107.mat,GBRLDp,1.5,9,20230107,2022-23,2023,0107,1177,1177,38,2022
conMat_GBRLDp_1p5km_compSurvTc9_20230114,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20230114.mat,GBRLDp,1.5,9,20230114,2022-23,2023,0114,1178,1178,45,2022
conMat_GBRLDp_1p5km_compSurvTc9_20230121,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20230121.mat,GBRLDp,1.5,9,20230121,2022-23,2023,0121,1179,1179,52,2022
conMat_GBRLDp_1p5km_compSurvTc9_20230128,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvAll/conMat_GBRLDp_1p5km_compSurvAll_20230128.mat,GBRLDp,1.5,9,20230128,2022-23,2023,0128,1180,1180,59,2022
conMat_GBRLDp_1p5km_compSurvTc12_20221201,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20221201.mat,GBRLDp,1.5,12,20221201,2022-23,2022,1201,1181,1181,1,2022
conMat_GBRLDp_1p5km_compSurvTc12_20221207,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20221207.mat,GBRLDp,1.5,12,20221207,2022-23,2022,1207,1182,1182,7,2022
conMat_GBRLDp_1p5km_compSurvTc12_20221214,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20221214.mat,GBRLDp,1.5,12,20221214,2022-23,2022,1214,1183,1183,14,2022
conMat_GBRLDp_1p5km_compSurvTc12_20221221,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20221221.mat,GBRLDp,1.5,12,20221221,2022-23,2022,1221,1184,1184,21,2022
conMat_GBRLDp_1p5km_compSurvTc12_20221228,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20221228.mat,GBRLDp,1.5,12,20221228,2022-23,2022,1228,1185,1185,28,2022
conMat_GBRLDp_1p5km_compSurvTc12_20230101,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20230101.mat,GBRLDp,1.5,12,20230101,2022-23,2023,0101,1186,1186,32,2022
conMat_GBRLDp_1p5km_compSurvTc12_20230107,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20230107.mat,GBRLDp,1.5,12,20230107,2022-23,2023,0107,1187,1187,38,2022
conMat_GBRLDp_1p5km_compSurvTc12_20230114,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20230114.mat,GBRLDp,1.5,12,20230114,2022-23,2023,0114,1188,1188,45,2022
conMat_GBRLDp_1p5km_compSurvTc12_20230121,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20230121.mat,GBRLDp,1.5,12,20230121,2022-23,2023,0121,1189,1189,52,2022
conMat_GBRLDp_1p5km_compSurvTc12_20230128,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc12/conMat_GBRLDp_1p5km_compSurvTc12_20230128.mat,GBRLDp,1.5,12,20230128,2022-23,2023,0128,1190,1190,59,2022
conMat_GBRLDp_1p5km_compSurvTc15_20221201,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc15/conMat_GBRLDp_1p5km_compSurvTc15_20221201.mat,GBRLDp,1.5,15,20221201,2022-23,2022,1201,1191,1191,1,2022
conMat_GBRLDp_1p5km_compSurvTc15_20221207,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc15/conMat_GBRLDp_1p5km_compSurvTc15_20221207.mat,GBRLDp,1.5,15,20221207,2022-23,2022,1207,1192,1192,7,2022
conMat_GBRLDp_1p5km_compSurvTc15_20221214,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc15/conMat_GBRLDp_1p5km_compSurvTc15_20221214.mat,GBRLDp,1.5,15,20221214,2022-23,2022,1214,1193,1193,14,2022
conMat_GBRLDp_1p5km_compSurvTc15_20221221,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc15/conMat_GBRLDp_1p5km_compSurvTc15_20221221.mat,GBRLDp,1.5,15,20221221,2022-23,2022,1221,1194,1194,21,2022
conMat_GBRLDp_1p5km_compSurvTc15_20221228,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc15/conMat_GBRLDp_1p5km_compSurvTc15_20221228.mat,GBRLDp,1.5,15,20221228,2022-23,2022,1228,1195,1195,28,2022
conMat_GBRLDp_1p5km_compSurvTc15_20230101,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc15/conMat_GBRLDp_1p5km_compSurvTc15_20230101.mat,GBRLDp,1.5,15,20230101,2022-23,2023,0101,1196,1196,32,2022
conMat_GBRLDp_1p5km_compSurvTc15_20230107,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc15/conMat_GBRLDp_1p5km_compSurvTc15_20230107.mat,GBRLDp,1.5,15,20230107,2022-23,2023,0107,1197,1197,38,2022
conMat_GBRLDp_1p5km_compSurvTc15_20230114,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc15/conMat_GBRLDp_1p5km_compSurvTc15_20230114.mat,GBRLDp,1.5,15,20230114,2022-23,2023,0114,1198,1198,45,2022
conMat_GBRLDp_1p5km_compSurvTc15_20230121,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc15/conMat_GBRLDp_1p5km_compSurvTc15_20230121.mat,GBRLDp,1.5,15,20230121,2022-23,2023,0121,1199,1199,52,2022
conMat_GBRLDp_1p5km_compSurvTc15_20230128,../Data/connectivityMats/GBRLDp/enlargeDist1p5km/compSurvTc15/conMat_GBRLDp_1p5km_compSurvTc15_20230128.mat,GBRLDp,1.5,15,20230128,2022-23,2023,0128,1200,1200,59,2022
conMat_GBR1_0p5km_compSurvTc9_20181201,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvAll/conMat_GBR1_0p5km_compSurvAll_20181201.mat,GBR1,0.5,9,20181201,2018-19,2018,1201,1201,1201,1,2018
conMat_GBR1_0p5km_compSurvTc9_20181215,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvAll/conMat_GBR1_0p5km_compSurvAll_20181215.mat,GBR1,0.5,9,20181215,2018-19,2018,1215,1202,1202,15,2018
conMat_GBR1_0p5km_compSurvTc9_20190101,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvAll/conMat_GBR1_0p5km_compSurvAll_20190101.mat,GBR1,0.5,9,20190101,2018-19,2019,0101,1203,1203,32,2018
conMat_GBR1_0p5km_compSurvTc9_20190115,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvAll/conMat_GBR1_0p5km_compSurvAll_20190115.mat,GBR1,0.5,9,20190115,2018-19,2019,0115,1204,1204,46,2018
conMat_GBR1_0p5km_compSurvTc12_20181201,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc12/conMat_GBR1_0p5km_compSurvTc12_20181201.mat,GBR1,0.5,12,20181201,2018-19,2018,1201,1205,1205,1,2018
conMat_GBR1_0p5km_compSurvTc12_20181215,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc12/conMat_GBR1_0p5km_compSurvTc12_20181215.mat,GBR1,0.5,12,20181215,2018-19,2018,1215,1206,1206,15,2018
conMat_GBR1_0p5km_compSurvTc12_20190101,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc12/conMat_GBR1_0p5km_compSurvTc12_20190101.mat,GBR1,0.5,12,20190101,2018-19,2019,0101,1207,1207,32,2018
conMat_GBR1_0p5km_compSurvTc12_20190115,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc12/conMat_GBR1_0p5km_compSurvTc12_20190115.mat,GBR1,0.5,12,20190115,2018-19,2019,0115,1208,1208,46,2018
conMat_GBR1_0p5km_compSurvTc15_20181201,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc15/conMat_GBR1_0p5km_compSurvTc15_20181201.mat,GBR1,0.5,15,20181201,2018-19,2018,1201,1209,1209,1,2018
conMat_GBR1_0p5km_compSurvTc15_20181215,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc15/conMat_GBR1_0p5km_compSurvTc15_20181215.mat,GBR1,0.5,15,20181215,2018-19,2018,1215,1210,1210,15,2018
conMat_GBR1_0p5km_compSurvTc15_20190101,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc15/conMat_GBR1_0p5km_compSurvTc15_20190101.mat,GBR1,0.5,15,20190101,2018-19,2019,0101,1211,1211,32,2018
conMat_GBR1_0p5km_compSurvTc15_20190115,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc15/conMat_GBR1_0p5km_compSurvTc15_20190115.mat,GBR1,0.5,15,20190115,2018-19,2019,0115,1212,1212,46,2018
conMat_GBR1_1km_compSurvTc9_20181201,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvAll/conMat_GBR1_1km_compSurvAll_20181201.mat,GBR1,1,9,20181201,2018-19,2018,1201,1213,1213,1,2018
conMat_GBR1_1km_compSurvTc9_20181215,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvAll/conMat_GBR1_1km_compSurvAll_20181215.mat,GBR1,1,9,20181215,2018-19,2018,1215,1214,1214,15,2018
conMat_GBR1_1km_compSurvTc9_20190101,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvAll/conMat_GBR1_1km_compSurvAll_20190101.mat,GBR1,1,9,20190101,2018-19,2019,0101,1215,1215,32,2018
conMat_GBR1_1km_compSurvTc9_20190115,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvAll/conMat_GBR1_1km_compSurvAll_20190115.mat,GBR1,1,9,20190115,2018-19,2019,0115,1216,1216,46,2018
conMat_GBR1_1km_compSurvTc12_20181201,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc12/conMat_GBR1_1km_compSurvTc12_20181201.mat,GBR1,1,12,20181201,2018-19,2018,1201,1217,1217,1,2018
conMat_GBR1_1km_compSurvTc12_20181215,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc12/conMat_GBR1_1km_compSurvTc12_20181215.mat,GBR1,1,12,20181215,2018-19,2018,1215,1218,1218,15,2018
conMat_GBR1_1km_compSurvTc12_20190101,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc12/conMat_GBR1_1km_compSurvTc12_20190101.mat,GBR1,1,12,20190101,2018-19,2019,0101,1219,1219,32,2018
conMat_GBR1_1km_compSurvTc12_20190115,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc12/conMat_GBR1_1km_compSurvTc12_20190115.mat,GBR1,1,12,20190115,2018-19,2019,0115,1220,1220,46,2018
conMat_GBR1_1km_compSurvTc15_20181201,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc15/conMat_GBR1_1km_compSurvTc15_20181201.mat,GBR1,1,15,20181201,2018-19,2018,1201,1221,1221,1,2018
conMat_GBR1_1km_compSurvTc15_20181215,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc15/conMat_GBR1_1km_compSurvTc15_20181215.mat,GBR1,1,15,20181215,2018-19,2018,1215,1222,1222,15,2018
conMat_GBR1_1km_compSurvTc15_20190101,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc15/conMat_GBR1_1km_compSurvTc15_20190101.mat,GBR1,1,15,20190101,2018-19,2019,0101,1223,1223,32,2018
conMat_GBR1_1km_compSurvTc15_20190115,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc15/conMat_GBR1_1km_compSurvTc15_20190115.mat,GBR1,1,15,20190115,2018-19,2019,0115,1224,1224,46,2018
conMat_GBR1_1p5km_compSurvTc9_20181201,../Data/connectivityMats/GBR1/enlargeDist1p5km/compSurvAll/conMat_GBR1_1p5km_compSurvAll_20181201.mat,GBR1,1.5,9,20181201,2018-19,2018,1201,1225,1225,1,2018
conMat_GBR1_1p5km_compSurvTc9_20181215,../Data/connectivityMats/GBR1/enlargeDist1p5km/compSurvAll/conMat_GBR1_1p5km_compSurvAll_20181215.mat,GBR1,1.5,9,20181215,2018-19,2018,1215,1226,1226,15,2018
conMat_GBR1_1p5km_compSurvTc9_20190101,../Data/connectivityMats/GBR1/enlargeDist1p5km/compSurvAll/conMat_GBR1_1p5km_compSurvAll_20190101.mat,GBR1,1.5,9,20190101,2018-19,2019,0101,1227,1227,32,2018
conMat_GBR1_1p5km_compSurvTc9_20190115,../Data/connectivityMats/GBR1/enlargeDist1p5km/compSurvAll/conMat_GBR1_1p5km_compSurvAll_20190115.mat,GBR1,1.5,9,20190115,2018-19,2019,0115,1228,1228,46,2018
conMat_GBR1_1p5km_compSurvTc12_20181201,../Data/connectivityMats/GBR1/enlargeDist1p5km/compSurvTc12/conMat_GBR1_1p5km_compSurvTc12_20181201.mat,GBR1,1.5,12,20181201,2018-19,2018,1201,1229,1229,1,2018
conMat_GBR1_1p5km_compSurvTc12_20181215,../Data/connectivityMats/GBR1/enlargeDist1p5km/compSurvTc12/conMat_GBR1_1p5km_compSurvTc12_20181215.mat,GBR1,1.5,12,20181215,2018-19,2018,1215,1230,1230,15,2018
conMat_GBR1_1p5km_compSurvTc12_20190101,../Data/connectivityMats/GBR1/enlargeDist1p5km/compSurvTc12/conMat_GBR1_1p5km_compSurvTc12_20190101.mat,GBR1,1.5,12,20190101,2018-19,2019,0101,1231,1231,32,2018
conMat_GBR1_1p5km_compSurvTc12_20190115,../Data/connectivityMats/GBR1/enlargeDist1p5km/compSurvTc12/conMat_GBR1_1p5km_compSurvTc12_20190115.mat,GBR1,1.5,12,20190115,2018-19,2019,0115,1232,1232,46,2018
conMat_GBR1_1p5km_compSurvTc15_20181201,../Data/connectivityMats/GBR1/enlargeDist1p5km/compSurvTc15/conMat_GBR1_1p5km_compSurvTc15_20181201.mat,GBR1,1.5,15,20181201,2018-19,2018,1201,1233,1233,1,2018
conMat_GBR1_1p5km_compSurvTc15_20181215,../Data/connectivityMats/GBR1/enlargeDist1p5km/compSurvTc15/conMat_GBR1_1p5km_compSurvTc15_20181215.mat,GBR1,1.5,15,20181215,2018-19,2018,1215,1234,1234,15,2018
conMat_GBR1_1p5km_compSurvTc15_20190101,../Data/connectivityMats/GBR1/enlargeDist1p5km/compSurvTc15/conMat_GBR1_1p5km_compSurvTc15_20190101.mat,GBR1,1.5,15,20190101,2018-19,2019,0101,1235,1235,32,2018
conMat_GBR1_1p5km_compSurvTc15_20190115,../Data/connectivityMats/GBR1/enlargeDist1p5km/compSurvTc15/conMat_GBR1_1p5km_compSurvTc15_20190115.mat,GBR1,1.5,15,20190115,2018-19,2019,0115,1236,1236,46,2018
conMat_GBR1_0p5km_compSurvTc9_20191201,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvAll/conMat_GBR1_0p5km_compSurvAll_20191201.mat,GBR1,0.5,9,20191201,2019-20,2019,1201,1237,1237,1,2019
conMat_GBR1_0p5km_compSurvTc9_20191215,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvAll/conMat_GBR1_0p5km_compSurvAll_20191215.mat,GBR1,0.5,9,20191215,2019-20,2019,1215,1238,1238,15,2019
conMat_GBR1_0p5km_compSurvTc9_20200101,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvAll/conMat_GBR1_0p5km_compSurvAll_20200101.mat,GBR1,0.5,9,20200101,2019-20,2020,0101,1239,1239,32,2019
conMat_GBR1_0p5km_compSurvTc9_20200115,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvAll/conMat_GBR1_0p5km_compSurvAll_20200115.mat,GBR1,0.5,9,20200115,2019-20,2020,0115,1240,1240,46,2019
conMat_GBR1_0p5km_compSurvTc12_20191201,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc12/conMat_GBR1_0p5km_compSurvTc12_20191201.mat,GBR1,0.5,12,20191201,2019-20,2019,1201,1241,1241,1,2019
conMat_GBR1_0p5km_compSurvTc12_20191215,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc12/conMat_GBR1_0p5km_compSurvTc12_20191215.mat,GBR1,0.5,12,20191215,2019-20,2019,1215,1242,1242,15,2019
conMat_GBR1_0p5km_compSurvTc12_20200101,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc12/conMat_GBR1_0p5km_compSurvTc12_20200101.mat,GBR1,0.5,12,20200101,2019-20,2020,0101,1243,1243,32,2019
conMat_GBR1_0p5km_compSurvTc12_20200115,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc12/conMat_GBR1_0p5km_compSurvTc12_20200115.mat,GBR1,0.5,12,20200115,2019-20,2020,0115,1244,1244,46,2019
conMat_GBR1_0p5km_compSurvTc15_20191201,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc15/conMat_GBR1_0p5km_compSurvTc15_20191201.mat,GBR1,0.5,15,20191201,2019-20,2019,1201,1245,1245,1,2019
conMat_GBR1_0p5km_compSurvTc15_20191215,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc15/conMat_GBR1_0p5km_compSurvTc15_20191215.mat,GBR1,0.5,15,20191215,2019-20,2019,1215,1246,1246,15,2019
conMat_GBR1_0p5km_compSurvTc15_20200101,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc15/conMat_GBR1_0p5km_compSurvTc15_20200101.mat,GBR1,0.5,15,20200101,2019-20,2020,0101,1247,1247,32,2019
conMat_GBR1_0p5km_compSurvTc15_20200115,../Data/connectivityMats/GBR1/enlargeDist0p5km/compSurvTc15/conMat_GBR1_0p5km_compSurvTc15_20200115.mat,GBR1,0.5,15,20200115,2019-20,2020,0115,1248,1248,46,2019
conMat_GBR1_1km_compSurvTc9_20191201,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvAll/conMat_GBR1_1km_compSurvAll_20191201.mat,GBR1,1,9,20191201,2019-20,2019,1201,1249,1249,1,2019
conMat_GBR1_1km_compSurvTc9_20191215,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvAll/conMat_GBR1_1km_compSurvAll_20191215.mat,GBR1,1,9,20191215,2019-20,2019,1215,1250,1250,15,2019
conMat_GBR1_1km_compSurvTc9_20200101,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvAll/conMat_GBR1_1km_compSurvAll_20200101.mat,GBR1,1,9,20200101,2019-20,2020,0101,1251,1251,32,2019
conMat_GBR1_1km_compSurvTc9_20200115,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvAll/conMat_GBR1_1km_compSurvAll_20200115.mat,GBR1,1,9,20200115,2019-20,2020,0115,1252,1252,46,2019
conMat_GBR1_1km_compSurvTc12_20191201,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc12/conMat_GBR1_1km_compSurvTc12_20191201.mat,GBR1,1,12,20191201,2019-20,2019,1201,1253,1253,1,2019
conMat_GBR1_1km_compSurvTc12_20191215,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc12/conMat_GBR1_1km_compSurvTc12_20191215.mat,GBR1,1,12,20191215,2019-20,2019,1215,1254,1254,15,2019
conMat_GBR1_1km_compSurvTc12_20200101,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc12/conMat_GBR1_1km_compSurvTc12_20200101.mat,GBR1,1,12,20200101,2019-20,2020,0101,1255,1255,32,2019
conMat_GBR1_1km_compSurvTc12_20200115,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc12/conMat_GBR1_1km_compSurvTc12_20200115.mat,GBR1,1,12,20200115,2019-20,2020,0115,1256,1256,46,2019
conMat_GBR1_1km_compSurvTc15_20191201,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc15/conMat_GBR1_1km_compSurvTc15_20191201.mat,GBR1,1,15,20191201,2019-20,2019,1201,1257,1257,1,2019
conMat_GBR1_1km_compSurvTc15_20191215,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc15/conMat_GBR1_1km_compSurvTc15_20191215.mat,GBR1,1,15,20191215,2019-20,2019,1215,1258,1258,15,2019
conMat_GBR1_1km_compSurvTc15_20200101,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc15/conMat_GBR1_1km_compSurvTc15_20200101.mat,GBR1,1,15,20200101,2019-20,2020,0101,1259,1259,32,2019
conMat_GBR1_1km_compSurvTc15_20200115,../Data/connectivityMats/GBR1/enlargeDist1km/compSurvTc15/conMat_GBR1_1km_compSurvTc15_20200115.mat,GBR1,1,15,20200115,2019-20,2020,0115,1260,1260,46,2019
conMat_GBR1_1p5km_compSurvTc9_20191201,../Data/connectivityMats/GBR1/enlargeDist1p5km/compSurvAll/conMat_GBR1_1p5km_compSurvAll_20191201.mat,GBR1,1.5,9,20191201,2019-20,2019,1201,1261,1261,1,2019
conMat_GBR1_1p5km_compSurvTc9_20191215,../Data/connectivityMats/GBR1/enlargeDist1p5km/compSurvAll/conMat_GBR1_1p5km_compSurvAll_20191215.mat,GBR1,1.5,9,20191215,2019-20,2019,1215,1262,1262,15,2019
